#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 02 04 10 40  40  2.0  2.0    MM    MM    MM  MM 1020.2  13.4  13.7    MM   MM   MM    MM
2023 02 04 10 30  50  2.0  3.0    MM    MM    MM  MM 1020.2  13.4  13.6    MM   MM   MM    MM
2023 02 04 10 20  60  2.0  3.0   1.2    12   7.5 278 1020.2  13.5  13.7    MM   MM   MM    MM
2023 02 04 10 10  60  1.0  2.0   1.2    MM   7.5 278 1020.3  13.4  13.7    MM   MM   MM    MM
2023 02 04 10 00  MM  0.0  1.0    MM    MM    MM  MM 1020.3  13.5  13.7    MM   MM -0.5    MM
2023 02 04 09 50  MM  0.0  1.0   1.2    12   7.4 271 1020.3  13.6  13.7    MM   MM   MM    MM
2023 02 04 09 40  MM  0.0  1.0    MM    MM    MM  MM 1020.4  13.6  13.7    MM   MM   MM    MM
2023 02 04 09 30 260  1.0  2.0    MM    MM    MM  MM 1020.5  13.7  13.7    MM   MM   MM    MM
2023 02 04 09 20 270  1.0  2.0   1.1    15   7.1 276 1020.6  13.8  13.7    MM   MM   MM    MM
2023 02 04 09 10 250  2.0  3.0   1.1    MM   7.1 276 1020.5  13.7  13.7    MM   MM   MM    MM
2023 02 04 09 00 250  2.0  3.0    MM    MM    MM  MM 1020.5  13.7  13.7    MM   MM -0.3    MM
2023 02 04 08 50 230  2.0  3.0   1.1    15   7.2 274 1020.5  13.8  13.7    MM   MM   MM    MM
2023 02 04 08 40 240  2.0  3.0    MM    MM    MM  MM 1020.5  13.8  13.7    MM   MM   MM    MM
2023 02 04 08 30 250  2.0  3.0    MM    MM    MM  MM 1020.5  13.8  13.7    MM   MM   MM    MM
2023 02 04 08 20 260  2.0  3.0   1.0    15   6.5 250 1020.6  13.8  13.7    MM   MM   MM    MM
2023 02 04 08 10 260  3.0  4.0   1.0    MM   6.5 250 1020.6  13.9  13.7    MM   MM   MM    MM
2023 02 04 08 00 250  3.0  4.0    MM    MM    MM  MM 1020.8  13.9  13.7    MM   MM +0.0    MM
2023 02 04 07 50 240  3.0  4.0   1.0    14   5.9 274 1020.8  13.9  13.7    MM   MM   MM    MM
2023 02 04 07 40 240  3.0  4.0    MM    MM    MM  MM 1020.8  14.1  13.7    MM   MM   MM    MM
2023 02 04 07 30 240  3.0  5.0    MM    MM    MM  MM 1020.9  14.1  13.7    MM   MM   MM    MM
2023 02 04 07 20 250  4.0  5.0   1.0    15   5.9 266 1020.9  14.1  13.7    MM   MM   MM    MM
2023 02 04 07 10 260  4.0  5.0    MM    MM    MM  MM 1020.8  14.2  13.7    MM   MM   MM    MM
2023 02 04 07 00 260  5.0  6.0    MM    MM    MM  MM 1020.9  14.2  13.7    MM   MM +0.0    MM
2023 02 04 06 50 260  5.0  6.0   1.0    10   5.5 260 1021.0  14.2  13.7    MM   MM   MM    MM
2023 02 04 06 40 270  5.0  6.0    MM    MM    MM  MM 1021.0  14.2  13.7    MM   MM   MM    MM
2023 02 04 06 30 270  5.0  6.0    MM    MM    MM  MM 1021.1  14.2  13.7    MM   MM   MM    MM
2023 02 04 06 20 270  5.0  6.0   1.1    15   5.8 259 1021.0  14.2  13.7    MM   MM   MM    MM
2023 02 04 06 10 280  6.0  7.0    MM    MM    MM  MM 1020.9  14.2  13.7    MM   MM   MM    MM
2023 02 04 06 00 270  6.0  7.0    MM    MM    MM  MM 1020.9  14.2  13.7    MM   MM +0.0    MM
2023 02 04 05 50 280  6.0  7.0   1.1    15   5.2 255 1020.9  14.2  13.7    MM   MM   MM    MM
2023 02 04 05 40 280  6.0  7.0    MM    MM    MM  MM 1021.0  14.1  13.7    MM   MM   MM    MM
2023 02 04 05 30 270  6.0  7.0    MM    MM    MM  MM 1021.1  14.2  13.7    MM   MM   MM    MM
2023 02 04 05 20 270  7.0  8.0   1.1    11   5.1 268 1021.0  14.1  13.7    MM   MM   MM    MM
2023 02 04 05 10 270  7.0  8.0   1.1    MM   5.1 268 1020.9  14.2  13.7    MM   MM   MM    MM
2023 02 04 05 00 270  7.0  8.0    MM    MM    MM  MM 1020.9  14.3  13.7    MM   MM +0.0    MM
2023 02 04 04 50 280  7.0  8.0   1.0    11   4.8 281 1020.9  14.4  13.7    MM   MM   MM    MM
2023 02 04 04 40 280  7.0  8.0    MM    MM    MM  MM 1020.9  14.3  13.7    MM   MM   MM    MM
2023 02 04 04 30 280  7.0  8.0    MM    MM    MM  MM 1020.9  14.2  13.7    MM   MM   MM    MM
2023 02 04 04 20 280  7.0  9.0   1.0    11   4.4 260 1020.9  14.1  13.7    MM   MM   MM    MM
2023 02 04 04 10 270  7.0  9.0    MM    MM    MM  MM 1021.0  14.1  13.7    MM   MM   MM    MM
2023 02 04 04 00 270  7.0  9.0    MM    MM    MM  MM 1020.9  14.1  13.7    MM   MM +0.0    MM
2023 02 04 03 50 270  7.0  8.0   1.0    11   4.7 253 1020.9  14.1  13.7    MM   MM   MM    MM
2023 02 04 03 40 270  7.0  9.0    MM    MM    MM  MM 1020.9  14.1  13.7    MM   MM   MM    MM
2023 02 04 03 30 270  8.0  9.0    MM    MM    MM  MM 1020.9  14.0  13.7    MM   MM   MM    MM
2023 02 04 03 20 270  8.0  9.0   0.9    16   4.5 300 1020.9  13.9  13.7    MM   MM   MM    MM
2023 02 04 03 10 260  8.0  9.0   0.9    MM   4.5 300 1020.9  13.9  13.7    MM   MM   MM    MM
2023 02 04 03 00 260  8.0  9.0    MM    MM    MM  MM 1021.0  13.9  13.8    MM   MM +0.0    MM
2023 02 04 02 50 260  7.0  8.0   0.9    11   4.9 262 1021.1  13.9  13.8    MM   MM   MM    MM
2023 02 04 02 40 260  8.0  9.0    MM    MM    MM  MM 1021.1  13.9  13.8    MM   MM   MM    MM
2023 02 04 02 30 260  7.0  8.0    MM    MM    MM  MM 1021.1  14.0  13.8    MM   MM   MM    MM
2023 02 04 02 20 260  7.0  9.0   0.9    10   4.8 267 1021.2  14.0  13.8    MM   MM   MM    MM
2023 02 04 02 10 260  7.0  8.0   0.9    MM   4.8 267 1021.1  14.0  13.8    MM   MM   MM    MM
2023 02 04 02 00 260  6.0  8.0    MM    MM    MM  MM 1021.0  14.1  13.8    MM   MM +0.0    MM
2023 02 04 01 50 260  6.0  7.0   0.9    15   4.8 281 1020.9  14.1  13.8    MM   MM   MM    MM
2023 02 04 01 40 260  7.0  8.0    MM    MM    MM  MM 1021.0  14.1  13.8    MM   MM   MM    MM
2023 02 04 01 30 260  6.0  8.0    MM    MM    MM  MM 1021.0  14.1  13.8    MM   MM   MM    MM
2023 02 04 01 20 260  6.0  8.0   0.9    16   4.9 259 1021.0  14.2  13.8    MM   MM   MM    MM
2023 02 04 01 10 260  6.0  7.0    MM    MM    MM  MM 1020.9  14.2  13.8    MM   MM   MM    MM
2023 02 04 01 00 260  6.0  8.0    MM    MM    MM  MM 1020.9  14.2  13.8    MM   MM -0.8    MM
2023 02 04 00 50 260  7.0  8.0   1.0    16   5.2 254 1020.9  14.3  13.8    MM   MM   MM    MM
2023 02 04 00 40 260  6.0  8.0    MM    MM    MM  MM 1021.1  14.3  13.8    MM   MM   MM    MM
2023 02 04 00 30 270  6.0  7.0    MM    MM    MM  MM 1021.1  14.3  13.8    MM   MM   MM    MM
2023 02 04 00 20 270  7.0  8.0   0.9    16   4.6 251 1021.1  14.3  13.8    MM   MM   MM    MM
2023 02 04 00 10 270  7.0  8.0   0.9    MM   4.6 251 1021.1  14.2  13.8    MM   MM   MM    MM
2023 02 04 00 00 270  7.0  8.0    MM    MM    MM  MM 1021.1  14.2  13.8    MM   MM -1.2    MM
2023 02 03 23 50 280  7.0  8.0   0.9    16   4.8 269 1021.0  14.2  13.8    MM   MM   MM    MM
2023 02 03 23 40 280  7.0  9.0    MM    MM    MM  MM 1021.1  14.1  13.8    MM   MM   MM    MM
2023 02 03 23 30 270  8.0 10.0    MM    MM    MM  MM 1021.2  14.1  13.9    MM   MM   MM    MM
2023 02 03 23 20 270  8.0 10.0   0.8    16   5.5 231 1021.2  14.1  13.9    MM   MM   MM    MM
2023 02 03 23 10 260  8.0 10.0   0.8    MM   5.5 231 1021.3  14.1  13.9    MM   MM   MM    MM
2023 02 03 23 00 260  7.0  8.0    MM    MM    MM  MM 1021.2  14.1    MM    MM   MM -2.5    MM
2023 02 03 22 50 260  6.0  7.0   0.7    11   5.6 268 1021.2  14.1  13.9    MM   MM   MM    MM
2023 02 03 22 40 260  6.0  7.0    MM    MM    MM  MM 1021.2  14.1  13.9    MM   MM   MM    MM
2023 02 03 22 30 260  6.0  7.0    MM    MM    MM  MM 1021.3  14.1  13.9    MM   MM   MM    MM
2023 02 03 22 20 260  5.0  7.0   0.7    16   5.8 265 1021.4  14.1  13.9    MM   MM   MM    MM
2023 02 03 22 10 260  5.0  6.0   0.7    MM   5.8 265 1021.5  14.1  13.9    MM   MM   MM    MM
2023 02 03 22 00 250  5.0  6.0    MM    MM    MM  MM 1021.6  14.1  13.9    MM   MM -2.6    MM
2023 02 03 21 50 230  4.0  5.0   0.8    16   7.0 266 1021.7  14.2  13.9    MM   MM   MM    MM
2023 02 03 21 40 220  4.0  5.0   0.8    MM   7.0 266 1021.5  14.2  13.9    MM   MM   MM    MM
2023 02 03 21 30 230  4.0  5.0    MM    MM    MM  MM 1021.7  14.3  13.9    MM   MM   MM    MM
2023 02 03 21 20 230  4.0  5.0   0.7    16   6.6 223 1021.9  14.4  13.9    MM   MM   MM    MM
2023 02 03 21 10 230  4.0  5.0   0.7    MM   6.6 223 1022.0  14.5  13.9    MM   MM   MM    MM
2023 02 03 21 00 240  4.0  5.0    MM    MM    MM  MM 1022.1  14.4  13.9    MM   MM -2.4    MM
2023 02 03 20 50 240  4.0  5.0   0.6    16   5.9 240 1022.5  14.4  13.9    MM   MM   MM    MM
2023 02 03 20 40 250  4.0  5.0    MM    MM    MM  MM 1022.8  14.4  13.9    MM   MM   MM    MM
2023 02 03 20 30 260  5.0  6.0    MM    MM    MM  MM 1023.0  14.3  13.9    MM   MM   MM    MM
2023 02 03 20 20 260  5.0  7.0   0.6    13   7.9 245 1023.3  14.2  13.9    MM   MM   MM    MM
2023 02 03 20 10 260  5.0  6.0   0.6    MM   7.9 245 1023.5  14.2  13.9    MM   MM   MM    MM
2023 02 03 20 00 260  5.0  6.0    MM    MM    MM  MM 1023.6  14.1  13.9    MM   MM -0.4    MM
2023 02 03 19 50 260  4.0  5.0   0.6    16   9.2 259 1023.7  14.1  13.8    MM   MM   MM    MM
2023 02 03 19 40 260  4.0  5.0    MM    MM    MM  MM 1023.9  14.1  13.8    MM   MM   MM    MM
2023 02 03 19 30 260  4.0  5.0    MM    MM    MM  MM 1023.9  14.1  13.8    MM   MM   MM    MM
2023 02 03 19 20 270  4.0  5.0   0.6    14   9.9 260 1024.0  14.0  13.8    MM   MM   MM    MM
2023 02 03 19 10 270  4.0  5.0    MM    MM    MM  MM 1024.2  14.0  13.8    MM   MM   MM    MM
2023 02 03 19 00 280  4.0  5.0    MM    MM    MM  MM 1024.2  14.0  13.8    MM   MM +0.5    MM
2023 02 03 18 50 280  4.0  6.0   0.7    14  10.1 274 1024.3  13.9  13.7    MM   MM   MM    MM
2023 02 03 18 40 290  4.0  5.0    MM    MM    MM  MM 1024.3  13.9  13.7    MM   MM   MM    MM
2023 02 03 18 30 290  4.0  5.0    MM    MM    MM  MM 1024.4  13.8  13.7    MM   MM   MM    MM
2023 02 03 18 20 280  4.0  5.0   0.6    16   9.7 252 1024.4  13.8  13.7    MM   MM   MM    MM
2023 02 03 18 10 290  3.0  5.0   0.6    MM   9.7 252 1024.5  13.8  13.7    MM   MM   MM    MM
2023 02 03 18 00 280  3.0  4.0    MM    MM    MM  MM 1024.5  13.9  13.7    MM   MM +1.6    MM
2023 02 03 17 50 280  2.0  3.0   0.7    16  10.2 249 1024.5  13.9  13.7    MM   MM   MM    MM
2023 02 03 17 40 280  2.0  3.0    MM    MM    MM  MM 1024.5  13.8  13.7    MM   MM   MM    MM
2023 02 03 17 30 280  2.0  3.0    MM    MM    MM  MM 1024.4  14.0  13.7    MM   MM   MM    MM
2023 02 03 17 20 270  1.0  1.0   0.6    15  10.3 242 1024.2  14.1  13.7    MM   MM   MM    MM
2023 02 03 17 10 250  1.0  2.0   0.6    MM  10.3 242 1024.1  14.1  13.7    MM   MM   MM    MM
2023 02 03 17 00 250  1.0  1.0    MM    MM    MM  MM 1023.9  14.0  13.7    MM   MM +1.1    MM
2023 02 03 16 50 270  1.0  1.0   0.6    15   9.8 243 1023.9  13.9  13.6    MM   MM   MM    MM
2023 02 03 16 40 290  1.0  1.0    MM    MM    MM  MM 1023.9  13.7  13.6    MM   MM   MM    MM
2023 02 03 16 30  MM  0.0  1.0    MM    MM    MM  MM 1023.7  13.6  13.6    MM   MM   MM    MM
2023 02 03 16 20 270  1.0  2.0   0.6    14  10.3 258 1023.6  13.4  13.6    MM   MM   MM    MM
2023 02 03 16 10 270  2.0  3.0   0.6    MM  10.3 258 1023.6  13.3  13.6    MM   MM   MM    MM
2023 02 03 16 00 270  2.0  3.0    MM    MM    MM  MM 1023.7  13.4  13.6    MM   MM +1.1    MM
2023 02 03 15 50 260  2.0  2.0   0.6    16  10.3 243 1023.4  13.4  13.6    MM   MM   MM    MM
2023 02 03 15 40 260  1.0  2.0    MM    MM    MM  MM 1023.3  13.4  13.6    MM   MM   MM    MM
2023 02 03 15 30  MM  0.0  1.0    MM    MM    MM  MM 1023.0  13.4  13.6    MM   MM   MM    MM
2023 02 03 15 20  MM  0.0  1.0   0.6    16  11.2 254 1023.0  13.4  13.6    MM   MM   MM    MM
2023 02 03 15 10  MM  0.0  0.0    MM    MM    MM  MM 1023.1  13.3  13.6    MM   MM   MM    MM
2023 02 03 15 00 240  1.0  2.0    MM    MM    MM  MM 1022.9  13.3  13.6    MM   MM +0.0    MM
2023 02 03 14 50 230  2.0  3.0   0.6    16  11.0 253 1023.1  13.3  13.6    MM   MM   MM    MM
2023 02 03 14 40 230  2.0  3.0    MM    MM    MM  MM 1022.9  13.3  13.6    MM   MM   MM    MM
2023 02 03 14 30 210  2.0  3.0    MM    MM    MM  MM 1022.7  13.2  13.6    MM   MM   MM    MM
2023 02 03 14 20 210  2.0  3.0   0.7    16  11.2 258 1022.7  13.2  13.6    MM   MM   MM    MM
2023 02 03 14 10 220  3.0  4.0    MM    MM    MM  MM 1022.7  13.2  13.6    MM   MM   MM    MM
2023 02 03 14 00 230  3.0  3.0    MM    MM    MM  MM 1022.9  13.2  13.6    MM   MM -0.3    MM
2023 02 03 13 50 220  3.0  4.0   0.6    16  11.1 259 1022.9  13.3  13.6    MM   MM   MM    MM
2023 02 03 13 40 210  2.0  3.0    MM    MM    MM  MM 1022.8  13.3  13.6    MM   MM   MM    MM
2023 02 03 13 30 230  2.0  3.0    MM    MM    MM  MM 1022.9  13.3  13.6    MM   MM   MM    MM
2023 02 03 13 20 220  2.0  2.0   0.6    16  10.7 264 1022.8  13.4  13.6    MM   MM   MM    MM
2023 02 03 13 10 200  2.0  2.0    MM    MM    MM  MM 1022.7  13.4  13.6    MM   MM   MM    MM
2023 02 03 13 00 170  1.0  1.0    MM    MM    MM  MM 1022.6  13.5  13.6    MM   MM -1.0    MM
2023 02 03 12 50  MM  0.0  1.0   0.6    16  10.7 258 1022.5  13.5  13.6    MM   MM   MM    MM
2023 02 03 12 40 270  1.0  1.0    MM    MM    MM  MM 1022.5  13.5  13.6    MM   MM   MM    MM
2023 02 03 12 30 320  1.0  1.0    MM    MM    MM  MM 1022.4  13.5  13.6    MM   MM   MM    MM
2023 02 03 12 20 340  1.0  1.0   0.6    14  10.0 265 1022.5  13.5  13.6    MM   MM   MM    MM
2023 02 03 12 10 340  1.0  1.0    MM    MM    MM  MM 1022.6  13.5  13.6    MM   MM   MM    MM
2023 02 03 12 00 340  1.0  2.0    MM    MM    MM  MM 1022.7  13.5  13.6    MM   MM -0.7    MM
2023 02 03 11 50 310  2.0  2.0   0.8    17  11.9 279 1023.0  13.5  13.6    MM   MM   MM    MM
2023 02 03 11 40 300  2.0  3.0   0.8    MM  11.9 279 1023.1  13.4  13.6    MM   MM   MM    MM
2023 02 03 11 30 300  2.0  3.0    MM    MM    MM  MM 1023.2  13.4  13.6    MM   MM   MM    MM
2023 02 03 11 20 310  2.0  3.0   0.6    16  10.0 241 1023.3  13.3  13.6    MM   MM   MM    MM
2023 02 03 11 10 320  2.0  3.0   0.6    MM  10.0 241 1023.3  13.3  13.6    MM   MM   MM    MM
2023 02 03 11 00 320  3.0  3.0    MM    MM    MM  MM 1023.3  13.3  13.6    MM   MM -0.7    MM
2023 02 03 10 50 310  3.0  4.0   0.7    14  10.4 248 1023.3  13.3  13.6    MM   MM   MM    MM
2023 02 03 10 40 330  2.0  3.0   0.7    MM  10.4 248 1023.4  13.3  13.6    MM   MM   MM    MM
2023 02 03 10 30 340  2.0  3.0    MM    MM    MM  MM 1023.3  13.4  13.6    MM   MM   MM    MM
2023 02 03 10 20 340  2.0  3.0   0.8    17   9.1 269 1023.3  13.4  13.6    MM   MM   MM    MM
2023 02 03 10 10 330  2.0  2.0   0.8    MM   9.1 269 1023.5  13.4  13.6    MM   MM   MM    MM
2023 02 03 10 00 310  2.0  3.0    MM    MM    MM  MM 1023.6  13.4  13.6    MM   MM -0.5    MM
2023 02 03 09 50 310  1.0  2.0   0.7    17  10.9 271 1023.7  13.4  13.6    MM   MM   MM    MM
2023 02 03 09 40 330  1.0  2.0    MM    MM    MM  MM 1023.7  13.4  13.6    MM   MM   MM    MM
2023 02 03 09 30 360  1.0  2.0    MM    MM    MM  MM 1023.5  13.4  13.6    MM   MM   MM    MM
2023 02 03 09 20  30  1.0  2.0   0.7    16  10.5 262 1023.5  13.4  13.6    MM   MM   MM    MM
2023 02 03 09 10  60  1.0  2.0   0.7    MM  10.5 262 1023.4  13.4  13.6    MM   MM   MM    MM
2023 02 03 09 00  70  2.0  3.0    MM    MM    MM  MM 1023.4  13.4  13.6    MM   MM -0.9    MM
2023 02 03 08 50  60  2.0  3.0   0.7    17  10.1 271 1023.4  13.4  13.6    MM   MM   MM    MM
2023 02 03 08 40  60  2.0  2.0    MM    MM    MM  MM 1023.5  13.3  13.6    MM   MM   MM    MM
2023 02 03 08 30  30  1.0  2.0    MM    MM    MM  MM 1023.6  13.4  13.6    MM   MM   MM    MM
2023 02 03 08 20  20  1.0  2.0   0.8    17  11.1 264 1023.7  13.4  13.6    MM   MM   MM    MM
2023 02 03 08 10  40  1.0  2.0   0.8    MM  11.1 264 1023.8  13.4  13.6    MM   MM   MM    MM
2023 02 03 08 00  40  1.0  2.0    MM    MM    MM  MM 1023.9  13.4  13.6    MM   MM -0.7    MM
2023 02 03 07 50  MM  0.0  1.0   0.8    17  10.2 263 1024.1  13.4  13.6    MM   MM   MM    MM
2023 02 03 07 40  50  1.0  1.0   0.8    MM  10.2 263 1024.2  13.3  13.6    MM   MM   MM    MM
2023 02 03 07 30  40  1.0  2.0    MM    MM    MM  MM 1024.1  13.4  13.6    MM   MM   MM    MM
2023 02 03 07 20  60  1.0  2.0   0.8    16  10.5 255 1024.1  13.3  13.6    MM   MM   MM    MM
2023 02 03 07 10  40  1.0  2.0   0.8    MM  10.5 255 1024.1  13.4  13.7    MM   MM   MM    MM
2023 02 03 07 00  70  2.0  2.0    MM    MM    MM  MM 1024.1  13.3  13.7    MM   MM -0.9    MM
2023 02 03 06 50  70  2.0  3.0   0.7    17   9.4 247 1024.1  13.3  13.7    MM   MM   MM    MM
2023 02 03 06 40  70  2.0  2.0    MM    MM    MM  MM 1024.2  13.4  13.7    MM   MM   MM    MM
2023 02 03 06 30  90  1.0  2.0    MM    MM    MM  MM 1024.3  13.4  13.7    MM   MM   MM    MM
2023 02 03 06 20 130  1.0  2.0   0.8    14   9.2 243 1024.4  13.3  13.7    MM   MM   MM    MM
2023 02 03 06 10 150  1.0  2.0    MM    MM    MM  MM 1024.3  13.4  13.7    MM   MM   MM    MM
2023 02 03 06 00 180  2.0  2.0    MM    MM    MM  MM 1024.4  13.4  13.7    MM   MM -0.5    MM
2023 02 03 05 50 160  1.0  2.0   0.8    17   9.2 248 1024.5  13.5  13.7    MM   MM   MM    MM
2023 02 03 05 40 160  1.0  2.0    MM    MM    MM  MM 1024.5  13.5  13.7    MM   MM   MM    MM
2023 02 03 05 30 190  1.0  1.0    MM    MM    MM  MM 1024.6  13.5  13.7    MM   MM   MM    MM
2023 02 03 05 20 130  1.0  2.0   0.8    14   8.8 261 1024.7  13.5  13.7    MM   MM   MM    MM
2023 02 03 05 10 120  1.0  2.0   0.8    MM   8.8 261 1024.5  13.5  13.7    MM   MM   MM    MM
2023 02 03 05 00 120  1.0  2.0    MM    MM    MM  MM 1024.6  13.6  13.7    MM   MM -0.4    MM
2023 02 03 04 50 120  1.0  2.0   0.7    14   9.2 263 1024.6  13.6  13.7    MM   MM   MM    MM
2023 02 03 04 40  MM  0.0  1.0    MM    MM    MM  MM 1024.8  13.4  13.7    MM   MM   MM    MM
2023 02 03 04 30  MM  0.0  0.0    MM    MM    MM  MM 1024.7  13.6  13.7    MM   MM   MM    MM
2023 02 03 04 20  MM  0.0  0.0   0.7    15   9.2 265 1024.8  13.6  13.7    MM   MM   MM    MM
2023 02 03 04 10 250  1.0  2.0   0.7    MM   9.2 265 1024.9  13.7  13.7    MM   MM   MM    MM
2023 02 03 04 00 140  1.0  1.0    MM    MM    MM  MM 1025.0  13.8  13.7    MM   MM +0.0    MM
2023 02 03 03 50  90  1.0  2.0   0.8    15   9.3 266 1024.8  14.0  13.7    MM   MM   MM    MM
2023 02 03 03 40 120  1.0  1.0    MM    MM    MM  MM 1024.7  14.1  13.7    MM   MM   MM    MM
2023 02 03 03 30 120  1.0  2.0    MM    MM    MM  MM 1024.8  14.3  13.7    MM   MM   MM    MM
2023 02 03 03 20 120  1.0  2.0   0.7    14   8.9 252 1024.8  14.1  13.7    MM   MM   MM    MM
2023 02 03 03 10  80  1.0  2.0    MM    MM    MM  MM 1024.9  14.1  13.7    MM   MM   MM    MM
2023 02 03 03 00  MM  0.0  1.0    MM    MM    MM  MM 1024.9  13.8  13.7    MM   MM +0.0    MM
2023 02 03 02 50  MM  0.0  0.0   0.8    15   8.6 250 1024.9  13.8  13.7    MM   MM   MM    MM
2023 02 03 02 40  MM  0.0  1.0    MM    MM    MM  MM 1024.9  13.8  13.7    MM   MM   MM    MM
2023 02 03 02 30 260  1.0  1.0    MM    MM    MM  MM 1024.9  13.7  13.7    MM   MM   MM    MM
2023 02 03 02 20  MM  0.0  1.0   0.7    14   7.7 263 1025.1  13.9  13.7    MM   MM   MM    MM
2023 02 03 02 10  MM  0.0  1.0    MM    MM    MM  MM 1025.1  13.8  13.7    MM   MM   MM    MM
2023 02 03 02 00  MM  0.0  1.0    MM    MM    MM  MM 1025.0  13.9  13.7    MM   MM +0.0    MM
2023 02 03 01 50 240  1.0  2.0   0.7    14   7.5 258 1025.1  14.0  13.7    MM   MM   MM    MM
2023 02 03 01 40 270  1.0  2.0    MM    MM    MM  MM 1025.0  14.0  13.7    MM   MM   MM    MM
2023 02 03 01 30 300  1.0  1.0    MM    MM    MM  MM 1024.9  14.1  13.8    MM   MM   MM    MM
2023 02 03 01 20  MM  0.0  1.0   0.9    15   8.1 257 1025.0  14.1  13.8    MM   MM   MM    MM
2023 02 03 01 10  MM  0.0  1.0   0.9    MM   8.1 257 1025.0  14.1  13.8    MM   MM   MM    MM
2023 02 03 01 00  60  2.0  2.0    MM    MM    MM  MM 1025.0  14.1  13.8    MM   MM +0.5    MM
2023 02 03 00 50  50  2.0  3.0   0.8    11   7.2 277 1024.9  14.1  13.8    MM   MM   MM    MM
2023 02 03 00 40  60  2.0  3.0    MM    MM    MM  MM 1024.9  14.1  13.8    MM   MM   MM    MM
2023 02 03 00 30  40  3.0  3.0    MM    MM    MM  MM 1025.0  14.0  13.8    MM   MM   MM    MM
2023 02 03 00 20  40  3.0  4.0   0.9    15   7.4 254 1025.0  14.0  13.8    MM   MM   MM    MM
2023 02 03 00 10  30  3.0  4.0   0.9    MM   7.4 254 1025.0  14.0  13.8    MM   MM   MM    MM
2023 02 03 00 00  50  3.0  4.0    MM    MM    MM  MM 1025.0  14.0  13.8    MM   MM -0.0    MM
2023 02 02 23 50  40  3.0  4.0   0.9    15   7.1 259 1025.0  14.2  13.8    MM   MM   MM    MM
2023 02 02 23 40  60  3.0  3.0    MM    MM    MM  MM 1025.0  14.2  13.8    MM   MM   MM    MM
2023 02 02 23 20  50  2.0  3.0   0.8    15   6.6 268 1025.0  14.4  13.8    MM   MM   MM    MM
2023 02 02 23 10  40  2.0  4.0    MM    MM    MM  MM 1025.0  14.3  13.8    MM   MM   MM    MM
2023 02 02 23 00  60  3.0  6.0    MM    MM    MM  MM 1024.8  14.3  13.8    MM   MM -0.5    MM
2023 02 02 22 50  10  2.0  5.0   0.9    12   6.5 255 1024.8  14.6  13.8    MM   MM   MM    MM
2023 02 02 22 40  80  2.0  4.0    MM    MM    MM  MM 1024.7  14.4  13.8    MM   MM   MM    MM
2023 02 02 22 30  50  4.0  5.0    MM    MM    MM  MM 1024.6  14.3  13.8    MM   MM   MM    MM
2023 02 02 22 20  80  2.0  4.0   0.8    15   5.7 263 1024.6  14.8  13.7    MM   MM   MM    MM
2023 02 02 22 10 120  3.0  4.0    MM    MM    MM  MM 1024.6  15.0  13.8    MM   MM   MM    MM
2023 02 02 22 00 110  4.0  5.0    MM    MM    MM  MM 1024.4  15.0  13.7    MM   MM -1.1    MM
2023 02 02 21 50 120  4.0  5.0   1.0    15   5.8 237 1024.5  15.0  13.7    MM   MM   MM    MM
2023 02 02 21 40 130  5.0  6.0    MM    MM    MM  MM 1024.6  14.8  13.7    MM   MM   MM    MM
2023 02 02 21 30 130  5.0  6.0    MM    MM    MM  MM 1024.7  14.8  13.7    MM   MM   MM    MM
2023 02 02 21 20 140  5.0  6.0   1.1    14   5.2 249 1024.9  14.8  13.7    MM   MM   MM    MM
2023 02 02 21 10 140  5.0  7.0   1.1    MM   5.2 249 1024.9  14.7  13.7    MM   MM   MM    MM
2023 02 02 21 00 140  6.0  8.0    MM    MM    MM  MM 1024.9  14.6  13.7    MM   MM -1.2    MM
2023 02 02 20 50 130  6.0  8.0   1.1    15   5.5 257 1024.9  14.5  13.7    MM   MM   MM    MM
2023 02 02 20 40 120  5.0  7.0    MM    MM    MM  MM 1025.1  14.3  13.7    MM   MM   MM    MM
2023 02 02 20 30 120  6.0  8.0    MM    MM    MM  MM 1025.3  14.1  13.7    MM   MM   MM    MM
2023 02 02 20 20 120  7.0  8.0   1.0    12   5.0 252 1025.3  14.0  13.7    MM   MM   MM    MM
2023 02 02 20 10 130  8.0  9.0   1.0    MM   5.0 252 1025.4  13.8  13.6    MM   MM   MM    MM
2023 02 02 20 00 120  7.0  9.0    MM    MM    MM  MM 1025.4  13.8  13.6    MM   MM -0.3    MM
2023 02 02 19 50 120  7.0  9.0   1.1    15   5.1 264 1025.5  13.7  13.6    MM   MM   MM    MM
2023 02 02 19 40 110  7.0  9.0    MM    MM    MM  MM 1025.6  13.7  13.6    MM   MM   MM    MM
2023 02 02 19 30 120  8.0 10.0    MM    MM    MM  MM 1025.5  13.7  13.6    MM   MM   MM    MM
2023 02 02 19 20 110  8.0 10.0   1.1    15   5.2 274 1025.5  13.6  13.6    MM   MM   MM    MM
2023 02 02 19 10 110  7.0  9.0    MM    MM    MM  MM 1025.8  13.6  13.6    MM   MM   MM    MM
